TextFK	w1	w2	ct	sentence_number	vidn	comm
1	8782	8783	nmod-nsubj-NOUN	655	1.0	
1	8783	8784	punct-ROOT-NOUN	655	1.0	
1	8784	8785	discourse-ROOT-ADV	656	1.0	
1	8785	8786	punct-discourse-PUNCT	656	1.0	
1	8786	8787	nsubj-ROOT-PRON	656	1.0	
1	8787	8787	ROOT-ROOT-VERB	656	0.0	трунар
1	8788	8789	advmod-xcomp-ADV	656	1.0	
1	8789	8790	xcomp-ROOT-NUM	656	1.0	
1	8790	8791	obj-xcomp-NOUN	656	1.0	
1	8791	8792	punct-advcl-PUNCT	656	1.0	
1	8792	8793	mark-advcl-SCONJ	656	1.0	
1	8793	8794	det-nsubj-DET	656	1.0	
1	8794	8795	nsubj-advcl-NOUN	656	1.0	
1	8795	8796	punct-advcl-PUNCT	656	1.0	
1	8796	8797	discourse-advcl-PART	656	1.0	
1	8797	8798	amod-advcl-ADJ	656	1.0	
1	8798	8799	advcl-xcomp-ADJ	656	1.0	
1	8799	8800	punct-parataxis-PUNCT	656	1.0	
1	8800	8801	parataxis-ROOT-VERB	656	1.0	
1	8801	8802	amod-nsubj-ADJ	656	1.0	
1	8802	8803	nsubj-parataxis-NOUN	656	1.0	
1	8803	8804	nmod-nsubj-NOUN	656	1.0	
1	8804	8805	case-nmod-ADP	656	1.0	
1	8805	8806	nmod-nsubj-NOUN	656	1.0	
1	8806	8807	amod-nmod-ADJ	656	1.0	
1	8807	8808	nmod-nmod-NOUN	656	1.0	
1	8808	8809	punct-ROOT-PUNCT	656	1.0	
1	8809	8810	punct-ROOT-PUNCT	656	1.0	
1	8810	8810	ROOT-ROOT-PUNCT	657	0.0	.
1	8811	8812	obj-ROOT-CCONJ	658	1.0	
1	8812	8813	nsubj-ROOT-PRON	658	1.0	
1	8813	8813	ROOT-ROOT-VERB	658	0.0	спитаю
1	8814	8815	punct-parataxis-PUNCT	658	1.0	
1	8815	8816	advmod-parataxis-ADV	658	1.0	
1	8816	8817	nsubj-parataxis-PRON	658	1.0	
1	8817	8818	parataxis-ROOT-VERB	658	1.0	
1	8818	8819	punct-advcl-PUNCT	658	1.0	
1	8819	8820	advmod-advcl-ADV	658	1.0	
1	8820	8821	nsubj-advcl-PRON	658	1.0	
1	8821	8822	iobj-advcl-PRON	658	1.0	
1	8822	8823	advcl-parataxis-VERB	658	1.0	
1	8823	8824	det-obj-DET	658	1.0	
1	8824	8825	obj-advcl-NOUN	658	1.0	
1	8825	8826	cc-conj-CCONJ	658	1.0	
1	8826	8827	conj-obj-NOUN	658	1.0	
1	8827	8828	nmod-conj-NOUN	658	1.0	
1	8828	8829	punct-conj-PUNCT	658	1.0	
1	8829	8830	conj-advcl-ADJ	658	1.0	
1	8830	8831	cc-conj-CCONJ	658	1.0	
1	8831	8832	conj-conj-ADJ	658	1.0	
1	8832	8833	punct-conj-PUNCT	658	1.0	
1	8833	8834	conj-advcl-PROPN	658	1.0	
1	8834	8835	punct-advcl-PUNCT	658	1.0	
1	8835	8836	mark-advcl-SCONJ	658	1.0	
1	8836	8837	advcl-advcl-VERB	658	1.0	
1	8837	8838	det-obj-PART	658	1.0	
1	8838	8839	obj-advcl-NOUN	658	1.0	
1	8839	8840	punct-ROOT-PUNCT	658	1.0	
1	8840	8841	punct-ROOT-NOUN	658	1.0	
1	8841	8842	discourse-ROOT-ADV	659	1.0	
1	8842	8843	punct-discourse-PUNCT	659	1.0	
1	8843	8844	nsubj-ROOT-PRON	659	1.0	
1	8844	8844	ROOT-ROOT-VERB	659	0.0	трунар
1	8845	8846	advmod-xcomp-ADV	659	1.0	
1	8846	8847	xcomp-ROOT-NUM	659	1.0	
1	8847	8848	obj-xcomp-NOUN	659	1.0	
1	8848	8849	punct-advcl-PUNCT	659	1.0	
1	8849	8850	mark-advcl-SCONJ	659	1.0	
1	8850	8851	det-nsubj-DET	659	1.0	
1	8851	8852	nsubj-advcl-NOUN	659	1.0	
1	8852	8853	punct-advcl-PUNCT	659	1.0	
1	8853	8854	discourse-advcl-PART	659	1.0	
1	8854	8855	amod-advcl-ADJ	659	1.0	
1	8855	8856	advcl-xcomp-ADJ	659	1.0	
1	8856	8857	punct-parataxis-PUNCT	659	1.0	
1	8857	8858	parataxis-ROOT-VERB	659	1.0	
1	8858	8859	amod-nsubj-ADJ	659	1.0	
1	8859	8860	nsubj-parataxis-NOUN	659	1.0	
1	8860	8861	nmod-nsubj-NOUN	659	1.0	
1	8861	8862	case-nmod-ADP	659	1.0	
1	8862	8863	nmod-nsubj-NOUN	659	1.0	
1	8863	8864	amod-nmod-ADJ	659	1.0	
1	8864	8865	nmod-nmod-NOUN	659	1.0	
1	8865	8866	punct-ROOT-PUNCT	659	1.0	
1	8866	8867	punct-ROOT-PUNCT	659	1.0	
1	8867	8867	ROOT-ROOT-PUNCT	660	0.0	.
1	8868	8869	obj-ROOT-CCONJ	661	1.0	
1	8869	8870	nsubj-ROOT-PRON	661	1.0	
1	8870	8870	ROOT-ROOT-VERB	661	0.0	спитаю
1	8871	8872	punct-parataxis-PUNCT	661	1.0	
1	8872	8873	advmod-parataxis-ADV	661	1.0	
1	8873	8874	nsubj-parataxis-PRON	661	1.0	
1	8874	8875	parataxis-ROOT-VERB	661	1.0	
1	8875	8876	punct-advcl-PUNCT	661	1.0	
1	8876	8877	advmod-advcl-ADV	661	1.0	
1	8877	8878	nsubj-advcl-PRON	661	1.0	
1	8878	8879	iobj-advcl-PRON	661	1.0	
1	8879	8880	advcl-parataxis-VERB	661	1.0	
1	8880	8881	det-obj-DET	661	1.0	
1	8881	8882	obj-advcl-NOUN	661	1.0	
1	8882	8883	cc-conj-CCONJ	661	1.0	
1	8883	8884	conj-obj-NOUN	661	1.0	
1	8884	8885	nmod-conj-NOUN	661	1.0	
1	8885	8886	punct-conj-PUNCT	661	1.0	
1	8886	8887	conj-advcl-ADJ	661	1.0	
1	8887	8888	cc-conj-CCONJ	661	1.0	
1	8888	8889	conj-conj-ADJ	661	1.0	
1	8889	8890	punct-conj-PUNCT	661	1.0	
1	8890	8891	conj-advcl-PROPN	661	1.0	
1	8891	8892	punct-advcl-PUNCT	661	1.0	
1	8892	8893	mark-advcl-SCONJ	661	1.0	
1	8893	8894	advcl-advcl-VERB	661	1.0	
1	8894	8895	det-obj-PART	661	1.0	
1	8895	8896	obj-advcl-NOUN	661	1.0	
1	8896	8897	punct-ROOT-PUNCT	661	1.0	
1	8897	8898	punct-ROOT-NOUN	661	1.0	
1	8898	8899	nsubj-ROOT-PRON	662	1.0	
1	8899	8900	obj-ROOT-PRON	662	1.0	
1	8900	8900	ROOT-ROOT-VERB	662	0.0	питаю
1	8901	8902	punct-parataxis-PUNCT	662	1.0	
1	8902	8903	advmod-parataxis-ADV	662	1.0	
1	8903	8904	case-obl-ADP	662	1.0	
1	8904	8905	obl-parataxis-NOUN	662	1.0	
1	8905	8906	nmod-obl-NOUN	662	1.0	
1	8906	8907	nsubj-parataxis-PRON	662	1.0	
1	8907	8908	punct-parataxis:discourse-PUNCT	662	1.0	
1	8908	8909	parataxis:discourse-parataxis-NOUN	662	1.0	
1	8909	8910	nmod-parataxis:discourse-ADV	662	1.0	
1	8910	8911	punct-parataxis:discourse-PUNCT	662	1.0	
1	8911	8912	parataxis-ROOT-VERB	662	1.0	
1	8912	8913	punct-advcl-PUNCT	662	1.0	
1	8913	8914	advmod-advcl-ADV	662	1.0	
1	8914	8915	obj-advcl-PRON	662	1.0	
1	8915	8916	advcl-parataxis-VERB	662	1.0	
1	8916	8917	punct-advcl-PUNCT	662	1.0	
1	8917	8918	case-amod-ADP	662	1.0	
1	8918	8919	amod-conj-NOUN	662	1.0	
1	8919	8920	conj-parataxis-ADJ	662	1.0	
1	8920	8921	punct-obl-PUNCT	662	1.0	
1	8921	8922	case-obl-ADP	662	1.0	
1	8922	8923	obl-parataxis-NOUN	662	1.0	
1	8923	8924	nmod-obl-NOUN	662	1.0	
1	8924	8925	amod-obj-ADJ	662	1.0	
1	8925	8926	obj-parataxis-NOUN	662	1.0	
1	8926	8927	punct-parataxis-PUNCT	662	1.0	
1	8927	8928	punct-ROOT-NOUN	662	1.0	
1	8928	8929	nsubj-xcomp-PRON	663	1.0	
1	8929	8930	discourse-nsubj-PART	663	1.0	
1	8930	8931	obj-xcomp-PRON	663	1.0	
1	8931	8932	xcomp-ROOT-VERB	663	1.0	
1	8932	8933	obj-xcomp-NOUN	663	1.0	
1	8933	8933	ROOT-ROOT-VERB	663	0.0	повиставляв
1	8934	8935	punct-ROOT-PUNCT	663	1.0	
1	8935	8936	nsubj-ROOT-PRON	664	1.0	
1	8936	8937	discourse-nsubj-PART	664	1.0	
1	8937	8937	ROOT-ROOT-ADV	664	0.0	нiс
1	8938	8939	case-obl-ADP	664	1.0	
1	8939	8940	obl-ROOT-PRON	664	1.0	
1	8940	8941	amod-obj-ADJ	664	1.0	
1	8941	8942	obj-ROOT-NOUN	664	1.0	
1	8942	8943	punct-conj-PUNCT	664	1.0	
1	8943	8944	discourse-conj-PART	664	1.0	
1	8944	8945	conj-ROOT-VERB	664	1.0	
1	8945	8946	case-obl-ADP	664	1.0	
1	8946	8947	obl-conj-NOUN	664	1.0	
1	8947	8948	nsubj-conj-NOUN	664	1.0	
1	8948	8949	punct-ROOT-NOUN	664	1.0	
1	8949	8950	advmod-ROOT-ADV	665	1.0	
1	8950	8951	fixed-advmod-PART	665	1.0	
1	8951	8952	discourse-fixed-PART	665	1.0	
1	8952	8953	iobj-ROOT-PRON	665	1.0	
1	8953	8953	ROOT-ROOT-VERB	665	0.0	зацiпило
1	8954	8955	obj-ROOT-NOUN	665	1.0	
1	8955	8956	punct-ROOT-PUNCT	665	1.0	
1	8956	8957	punct-ROOT-SYM	665	1.0	
1	8957	8958	dep-punct-SPACE	665	1.0	
1	8958	8958	ROOT-ROOT-PROPN	666	0.0	Реквієм
1	8959	8960	flat:name-ROOT-PROPN	666	1.0	
1	8960	8961	flat:name-flat:name-PROPN	666	1.0	
1	8961	8962	punct-ROOT-PUNCT	666	1.0	
1	8962	8962	ROOT-ROOT-VERB	667	0.0	Закочувалось
1	8963	8964	case-obl-ADP	667	1.0	
1	8964	8965	amod-obl-ADJ	667	1.0	
1	8965	8966	obl-ROOT-NOUN	667	1.0	
1	8966	8967	flat:title-obl-ADJ	667	1.0	
1	8967	8968	amod-nsubj-ADJ	667	1.0	
1	8968	8969	nsubj-ROOT-NOUN	667	1.0	
1	8969	8970	punct-ROOT-PUNCT	667	1.0	
1	8970	8971	punct-ROOT-PUNCT	667	1.0	
1	8971	8971	ROOT-ROOT-PUNCT	668	0.0	.
1	8972	8973	nsubj-ROOT-NOUN	669	1.0	
1	8973	8974	advmod-ROOT-ADV	669	1.0	
1	8974	8975	advmod-ROOT-PART	669	1.0	
1	8975	8975	ROOT-ROOT-VERB	669	0.0	знав
1	8976	8977	case-obl-ADP	669	1.0	
1	8977	8978	obl-ROOT-PRON	669	1.0	
1	8978	8979	punct-conj-PUNCT	669	1.0	
1	8979	8980	cc-conj-CCONJ	669	1.0	
1	8980	8981	advmod-conj-ADV	669	1.0	
1	8981	8982	nsubj-conj-PRON	669	1.0	
1	8982	8983	conj-ROOT-VERB	669	1.0	
1	8983	8984	obj-conj-NOUN	669	1.0	
1	8984	8985	case-obl-ADP	669	1.0	
1	8985	8986	det-obl-DET	669	1.0	
1	8986	8987	obl-conj-NOUN	669	1.0	
1	8987	8988	punct-appos-PUNCT	669	1.0	
1	8988	8989	appos-obl-NOUN	669	1.0	
1	8989	8990	punct-conj-PUNCT	669	1.0	
1	8990	8991	cc-conj-CCONJ	669	1.0	
1	8991	8992	case-obl-ADP	669	1.0	
1	8992	8993	obl-conj-NOUN	669	1.0	
1	8993	8994	conj-conj-VERB	669	1.0	
1	8994	8995	obj-conj-ADV	669	1.0	
1	8995	8996	punct-conj-PUNCT	669	1.0	
1	8996	8997	cc-conj-CCONJ	669	1.0	
1	8997	8998	advmod-conj-ADV	669	1.0	
1	8998	8999	obj-conj-NOUN	669	1.0	
1	8999	9000	conj-conj-VERB	669	1.0	
1	9000	9001	case-obl-ADP	669	1.0	
1	9001	9002	obl-conj-NOUN	669	1.0	
1	9002	9003	punct-advcl-PUNCT	669	1.0	
1	9003	9004	advmod-advcl-ADV	669	1.0	
1	9004	9005	advcl-conj-VERB	669	1.0	
1	9005	9006	punct-advcl-PUNCT	669	1.0	
1	9006	9007	advmod-advcl-ADV	669	1.0	
1	9007	9008	advcl-advcl-VERB	669	1.0	
1	9008	9009	obj-advcl-NOUN	669	1.0	
1	9009	9010	punct-ROOT-PUNCT	669	1.0	
1	9010	9011	nsubj-ROOT-NOUN	670	1.0	
1	9011	9012	advmod-ROOT-ADV	670	1.0	
1	9012	9013	advmod-ROOT-PART	670	1.0	
1	9013	9013	ROOT-ROOT-VERB	670	0.0	знав
1	9014	9015	case-obl-ADP	670	1.0	
1	9015	9016	obl-ROOT-PRON	670	1.0	
1	9016	9017	punct-conj-PUNCT	670	1.0	
1	9017	9018	cc-conj-CCONJ	670	1.0	
1	9018	9019	advmod-conj-ADV	670	1.0	
1	9019	9020	nsubj-conj-PRON	670	1.0	
1	9020	9021	conj-ROOT-VERB	670	1.0	
1	9021	9022	case-obl-ADP	670	1.0	
1	9022	9023	obl-conj-NOUN	670	1.0	
1	9023	9024	obj-conj-ADJ	670	1.0	
1	9024	9025	punct-conj-PUNCT	670	1.0	
1	9025	9026	conj-obj-ADJ	670	1.0	
1	9026	9027	cc-conj-CCONJ	670	1.0	
1	9027	9028	conj-conj-VERB	670	1.0	
1	9028	9029	iobj-conj-PRON	670	1.0	
1	9029	9030	obj-conj-NOUN	670	1.0	
1	9030	9031	case-nmod-ADP	670	1.0	
1	9031	9032	nmod-obj-NOUN	670	1.0	
1	9032	9033	punct-conj-PUNCT	670	1.0	
1	9033	9034	discourse-conj-PART	670	1.0	
1	9034	9035	conj-conj-VERB	670	1.0	
1	9035	9036	obj-conj-NOUN	670	1.0	
1	9036	9037	punct-advcl-PUNCT	670	1.0	
1	9037	9038	mark-advcl-SCONJ	670	1.0	
1	9038	9039	advmod-advcl-PART	670	1.0	
1	9039	9040	advcl-conj-VERB	670	1.0	
1	9040	9041	punct-ROOT-PUNCT	670	1.0	
1	9041	9042	punct-ROOT-PUNCT	670	1.0	
1	9042	9042	ROOT-ROOT-PUNCT	671	0.0	.
1	9043	9043	ROOT-ROOT-VERB	672	0.0	Закочувалось
1	9044	9045	case-obl-ADP	672	1.0	
1	9045	9046	amod-obl-ADJ	672	1.0	
1	9046	9047	obl-ROOT-NOUN	672	1.0	
1	9047	9048	flat:title-obl-ADJ	672	1.0	
1	9048	9049	amod-nsubj-ADJ	672	1.0	
1	9049	9050	nsubj-ROOT-NOUN	672	1.0	
1	9050	9051	punct-parataxis-PUNCT	672	1.0	
1	9051	9052	nsubj-parataxis-NOUN	672	1.0	
1	9052	9053	advmod-parataxis-ADV	672	1.0	
1	9053	9054	advmod-parataxis-PART	672	1.0	
1	9054	9055	parataxis-ROOT-VERB	672	1.0	
1	9055	9056	case-obl-ADP	672	1.0	
1	9056	9057	obl-parataxis-PRON	672	1.0	
1	9057	9058	punct-conj-PUNCT	672	1.0	
1	9058	9059	cc-conj-CCONJ	672	1.0	
1	9059	9060	nsubj-conj-PROPN	672	1.0	
1	9060	9061	conj-ROOT-VERB	672	1.0	
1	9061	9062	punct-ccomp-PUNCT	672	1.0	
1	9062	9063	advmod-ccomp-ADV	672	1.0	
1	9063	9064	ccomp-conj-VERB	672	1.0	
1	9064	9065	punct-conj-PUNCT	672	1.0	
1	9065	9066	cc-conj-CCONJ	672	1.0	
1	9066	9067	nsubj-conj-NOUN	672	1.0	
1	9067	9068	conj-ccomp-VERB	672	1.0	
1	9068	9069	case-obl-ADP	672	1.0	
1	9069	9070	obl-conj-NOUN	672	1.0	
1	9070	9071	nmod-obl-ADJ	672	1.0	
1	9071	9072	punct-conj-PUNCT	672	1.0	
1	9072	9073	cc-conj-CCONJ	672	1.0	
1	9073	9074	conj-ccomp-VERB	672	1.0	
1	9074	9075	obl-conj-NOUN	672	1.0	
1	9075	9076	case-obl-ADP	672	1.0	
1	9076	9077	amod-obl-ADJ	672	1.0	
1	9077	9078	obl-conj-NOUN	672	1.0	
1	9078	9079	punct-conj-PUNCT	672	1.0	
1	9079	9080	amod-conj-ADJ	672	1.0	
1	9080	9081	conj-ccomp-NOUN	672	1.0	
1	9081	9082	punct-conj-PUNCT	672	1.0	
1	9082	9083	amod-conj-ADJ	672	1.0	
1	9083	9084	conj-ccomp-NOUN	672	1.0	
1	9084	9085	cc-conj-CCONJ	672	1.0	
1	9085	9086	amod-conj-ADJ	672	1.0	
1	9086	9087	conj-ccomp-NOUN	672	1.0	
1	9087	9088	amod-nmod-ADJ	672	1.0	
1	9088	9089	nmod-conj-NOUN	672	1.0	
1	9089	9090	advmod-amod-PART	672	1.0	
1	9090	9091	amod-obl-ADJ	672	1.0	
1	9091	9092	obl-ccomp-NOUN	672	1.0	
1	9092	9093	nmod-obl-NOUN	672	1.0	
1	9093	9094	punct-ROOT-PUNCT	672	1.0	
1	9094	9095	nsubj-ROOT-NOUN	673	1.0	
1	9095	9095	ROOT-ROOT-VERB	673	0.0	спiвав
1	9096	9097	advmod-ROOT-ADV	673	1.0	
1	9097	9098	punct-obl-PUNCT	673	1.0	
1	9098	9099	advmod-amod-ADV	673	1.0	
1	9099	9100	amod-obl-ADJ	673	1.0	
1	9100	9101	amod-obl-ADJ	673	1.0	
1	9101	9102	obl-ROOT-NOUN	673	1.0	
1	9102	9103	punct-punct-PUNCT	673	1.0	
1	9103	9104	punct-ROOT-PUNCT	673	1.0	
1	9104	9104	ROOT-ROOT-VERB	674	0.0	Були
1	9105	9106	nsubj-ROOT-PROPN	674	1.0	
1	9106	9107	flat:name-nsubj-NOUN	674	1.0	
1	9107	9108	punct-parataxis-PUNCT	674	1.0	
1	9108	9109	nsubj-parataxis-PRON	674	1.0	
1	9109	9110	case-obl-ADP	674	1.0	
1	9110	9111	obl-parataxis-NOUN	674	1.0	
1	9111	9112	advmod-parataxis-PART	674	1.0	
1	9112	9113	parataxis-ROOT-VERB	674	1.0	
1	9113	9114	punct-conj-PUNCT	674	1.0	
1	9114	9115	cc-conj-CCONJ	674	1.0	
1	9115	9116	conj-parataxis-VERB	674	1.0	
1	9116	9117	case-obl-ADP	674	1.0	
1	9117	9118	obl-conj-NOUN	674	1.0	
1	9118	9119	punct-obl-PUNCT	674	1.0	
1	9119	9120	case-obl-ADP	674	1.0	
1	9120	9121	obl-ROOT-NOUN	674	1.0	
1	9121	9122	case-orphan-ADP	674	1.0	
1	9122	9123	orphan-obl-NOUN	674	1.0	
1	9123	9124	punct-ROOT-PUNCT	674	1.0	
1	9124	9125	punct-ROOT-PUNCT	674	1.0	
1	9125	9126	nsubj-ROOT-NUM	675	1.0	
1	9126	9126	ROOT-ROOT-VERB	675	0.0	думалось
1	9127	9128	obj-ROOT-ADV	675	1.0	
1	9128	9129	punct-advcl-PUNCT	675	1.0	
1	9129	9130	advmod-advcl-ADV	675	1.0	
1	9130	9131	nsubj-advcl-NOUN	675	1.0	
1	9131	9132	advmod-advcl-ADV	675	1.0	
1	9132	9133	advmod-advcl-PART	675	1.0	
1	9133	9134	advcl-ROOT-VERB	675	1.0	
1	9134	9135	punct-conj-PUNCT	675	1.0	
1	9135	9136	cc-conj-CCONJ	675	1.0	
1	9136	9137	discourse-conj-ADV	675	1.0	
1	9137	9138	punct-discourse-PUNCT	675	1.0	
1	9138	9139	conj-advcl-VERB	675	1.0	
1	9139	9140	punct-conj-PUNCT	675	1.0	
1	9140	9141	cc-conj-CCONJ	675	1.0	
1	9141	9142	case-obl-ADP	675	1.0	
1	9142	9143	obl-conj-NOUN	675	1.0	
1	9143	9144	advmod-conj-PART	675	1.0	
1	9144	9145	conj-advcl-VERB	675	1.0	
1	9145	9146	cc-conj-PART	675	1.0	
1	9146	9147	conj-conj-VERB	675	1.0	
1	9147	9148	obl-conj-DET	675	1.0	
1	9148	9149	punct-advcl-PUNCT	675	1.0	
1	9149	9150	discourse-parataxis-PART	675	1.0	
1	9150	9151	nsubj-parataxis-ADV	675	1.0	
1	9151	9152	parataxis-ROOT-VERB	675	1.0	
1	9152	9153	punct-parataxis-PUNCT	675	1.0	
1	9153	9154	advmod-parataxis-ADV	675	1.0	
1	9154	9155	det-nsubj-DET	675	1.0	
1	9155	9156	nsubj-parataxis-NOUN	675	1.0	
1	9156	9157	compound-parataxis-ADJ	675	1.0	
1	9157	9158	punct-compound-PUNCT	675	1.0	
1	9158	9159	parataxis-parataxis-ADJ	675	1.0	
1	9159	9160	punct-ROOT-PUNCT	675	1.0	
1	9160	9161	advmod-ROOT-ADV	676	1.0	
1	9161	9162	advmod-ROOT-ADV	676	1.0	
1	9162	9163	punct-advcl-PUNCT	676	1.0	
1	9163	9164	case-obl-ADP	676	1.0	
1	9164	9165	obl-advcl-NOUN	676	1.0	
1	9165	9166	advcl-ROOT-VERB	676	1.0	
1	9166	9167	punct-advcl-PUNCT	676	1.0	
1	9167	9168	advmod-ROOT-ADV	676	1.0	
1	9168	9168	ROOT-ROOT-VERB	676	0.0	хочеться
1	9169	9170	det-nsubj-DET	676	1.0	
1	9170	9171	nsubj-ROOT-ADP	676	1.0	
1	9171	9172	obj-acl-NOUN	676	1.0	
1	9172	9173	acl-nsubj-VERB	676	1.0	
1	9173	9174	cc-conj-CCONJ	676	1.0	
1	9174	9175	conj-acl-VERB	676	1.0	
1	9175	9176	punct-advcl-PUNCT	676	1.0	
1	9176	9177	mark-advcl-SCONJ	676	1.0	
1	9177	9178	nsubj-advcl-ADV	676	1.0	
1	9178	9179	nsubj-advcl-NOUN	676	1.0	
1	9179	9180	nmod-nsubj-NOUN	676	1.0	
1	9180	9181	advmod-advcl-PART	676	1.0	
1	9181	9182	advcl-ROOT-VERB	676	1.0	
1	9182	9183	case-obl-ADP	676	1.0	
1	9183	9184	det-obl-DET	676	1.0	
1	9184	9185	obl-advcl-NOUN	676	1.0	
1	9185	9186	obj-advcl-NOUN	676	1.0	
1	9186	9187	cc-conj-CCONJ	676	1.0	
1	9187	9188	advmod-conj-PART	676	1.0	
1	9188	9189	conj-advcl-VERB	676	1.0	
1	9189	9190	obj-conj-PRON	676	1.0	
1	9190	9191	amod-xcomp:sp-ADJ	676	1.0	
1	9191	9192	amod-xcomp:sp-ADJ	676	1.0	
1	9192	9193	xcomp:sp-conj-NOUN	676	1.0	
1	9193	9194	punct-ROOT-PUNCT	676	1.0	
1	9194	9195	advmod-ROOT-ADV	677	1.0	
1	9195	9196	advmod-ROOT-ADV	677	1.0	
1	9196	9196	ROOT-ROOT-VERB	677	0.0	хочеться
1	9197	9198	xcomp-ROOT-VERB	677	1.0	
1	9198	9199	case-obl-ADP	677	1.0	
1	9199	9200	det-obl-DET	677	1.0	
1	9200	9201	obl-xcomp-NOUN	677	1.0	
1	9201	9202	punct-parataxis-PUNCT	677	1.0	
1	9202	9203	case-parataxis-ADP	677	1.0	
1	9203	9204	det-parataxis-DET	677	1.0	
1	9204	9205	parataxis-ROOT-NOUN	677	1.0	
1	9205	9206	nmod-parataxis-ADJ	677	1.0	
1	9206	9207	nmod-parataxis-NOUN	677	1.0	
1	9207	9208	punct-conj-PUNCT	677	1.0	
1	9208	9209	cc-conj-CCONJ	677	1.0	
1	9209	9210	obl-conj-PRON	677	1.0	
1	9210	9211	conj-ROOT-VERB	677	1.0	
1	9211	9212	det-obj-PRON	677	1.0	
1	9212	9213	obj-conj-NOUN	677	1.0	
1	9213	9214	mark-parataxis-SCONJ	677	1.0	
1	9214	9215	discourse-mark-PART	677	1.0	
1	9215	9216	parataxis-ROOT-ADJ	677	1.0	
1	9216	9217	cop-parataxis-AUX	677	1.0	
1	9217	9218	amod-nsubj-ADJ	677	1.0	
1	9218	9219	nsubj-parataxis-NOUN	677	1.0	
1	9219	9220	punct-conj-PUNCT	677	1.0	
1	9220	9221	nummod-conj-NUM	677	1.0	
1	9221	9222	punct-conj-PUNCT	677	1.0	
1	9222	9223	conj-parataxis-ADJ	677	1.0	
1	9223	9224	case-obl-ADP	677	1.0	
1	9224	9225	det-obl-DET	677	1.0	
1	9225	9226	obl-parataxis-NOUN	677	1.0	
1	9226	9227	nmod-obl-PROPN	677	1.0	
1	9227	9228	punct-ROOT-PUNCT	677	1.0	
1	9228	9229	punct-ROOT-PUNCT	677	1.0	
1	9229	9229	ROOT-ROOT-PUNCT	678	0.0	.
1	9230	9231	advmod-ROOT-ADV	679	1.0	
1	9231	9232	advmod-ROOT-ADV	679	1.0	
1	9232	9232	ROOT-ROOT-VERB	679	0.0	прагнеться
1	9233	9234	xcomp-ROOT-VERB	679	1.0	
1	9234	9235	case-obl-ADP	679	1.0	
1	9235	9236	det-obl-DET	679	1.0	
1	9236	9237	obl-xcomp-NOUN	679	1.0	
1	9237	9238	case-obl-ADP	679	1.0	
1	9238	9239	det-obl-DET	679	1.0	
1	9239	9240	amod-obl-ADJ	679	1.0	
1	9240	9241	amod-obl-ADJ	679	1.0	
1	9241	9242	obl-xcomp-NOUN	679	1.0	
1	9242	9243	cc-conj-CCONJ	679	1.0	
1	9243	9244	discourse-obj-PART	679	1.0	
1	9244	9245	obj-conj-NOUN	679	1.0	
1	9245	9246	conj-xcomp-VERB	679	1.0	
1	9246	9247	case-obl-ADP	679	1.0	
1	9247	9248	det-obl-DET	679	1.0	
1	9248	9249	obl-conj-NOUN	679	1.0	
1	9249	9250	punct-conj-PUNCT	679	1.0	
1	9250	9251	cc-conj-CCONJ	679	1.0	
1	9251	9252	obj-conj-NOUN	679	1.0	
1	9252	9253	conj-conj-VERB	679	1.0	
1	9253	9254	punct-conj-PUNCT	679	1.0	
1	9254	9255	conj-conj-VERB	679	1.0	
1	9255	9256	punct-conj-PUNCT	679	1.0	
1	9256	9257	conj-conj-VERB	679	1.0	
1	9257	9258	punct-ROOT-PUNCT	679	1.0	
1	9258	9259	punct-ROOT-NOUN	679	1.0	
1	9259	9260	case-obl-ADP	680	1.0	
1	9260	9261	obl-ROOT-NOUN	680	1.0	
1	9261	9261	ROOT-ROOT-VERB	680	0.0	йшлось
1	9262	9263	punct-conj-PUNCT	680	1.0	
1	9263	9264	case-conj-ADP	680	1.0	
1	9264	9265	conj-ROOT-NOUN	680	1.0	
1	9265	9266	punct-acl-PUNCT	680	1.0	
1	9266	9267	mark-acl-SCONJ	680	1.0	
1	9267	9268	case-acl-ADP	680	1.0	
1	9268	9269	acl-conj-NOUN	680	1.0	
1	9269	9270	nmod-acl-NOUN	680	1.0	
1	9270	9271	punct-conj-PUNCT	680	1.0	
1	9271	9272	mark-conj-SCONJ	680	1.0	
1	9272	9273	case-conj-ADP	680	1.0	
1	9273	9274	amod-conj-NOUN	680	1.0	
1	9274	9275	conj-acl-NOUN	680	1.0	
1	9275	9276	cc-conj-CCONJ	680	1.0	
1	9276	9277	advmod-conj-ADV	680	1.0	
1	9277	9278	case-conj-ADP	680	1.0	
1	9278	9279	conj-conj-NOUN	680	1.0	
1	9279	9280	nmod-conj-NOUN	680	1.0	
1	9280	9281	punct-acl-PUNCT	680	1.0	
1	9281	9282	mark-acl-SCONJ	680	1.0	
1	9282	9283	acl-conj-NOUN	680	1.0	
1	9283	9284	punct-ROOT-PUNCT	680	1.0	
1	9284	9285	punct-ROOT-PUNCT	680	1.0	
1	9285	9285	ROOT-ROOT-PUNCT	681	0.0	.
1	9286	9287	nsubj-ROOT-NOUN	682	1.0	
1	9287	9287	ROOT-ROOT-VERB	682	0.0	ударила
1	9288	9289	case-obl-ADP	682	1.0	
1	9289	9290	obl-ROOT-NOUN	682	1.0	
